0,0.22222222
1,0.33333334
2,0.37037036
3,0.33333334
4,0.33333334
5,0.37037036
6,0.3809524
7,0.41666666
8,0.41975307
9,0.42222223
10,0.4040404
11,0.37962964
12,0.36752138
13,0.3809524
14,0.37777779
15,0.41666666
16,0.4509804
17,0.4691358
18,0.49122807
19,0.50555557
20,0.52380955
21,0.53535354
22,0.5410628
23,0.5555556
24,0.5688889
25,0.5726496
26,0.5720165
27,0.57539684
28,0.58237547
29,0.5777778
30,0.5913978
31,0.6041667
32,0.61279464
33,0.62091506
34,0.62857145
35,0.6296296
36,0.6306306
37,0.63450295
38,0.6381766
39,0.6333333
40,0.6368564
41,0.64285713
42,0.6485788
43,0.6489899
44,0.6493827
45,0.65217394
46,0.6572104
47,0.662037
48,0.6689342
49,0.67333335
50,0.67538124
51,0.67948717
52,0.6771488
53,0.68106997
54,0.68686867
55,0.68849206
56,0.69005847
57,0.68199235
58,0.6836158
59,0.6814815
60,0.6867031
61,0.68817204
62,0.69135803
63,0.6961806
64,0.6974359
65,0.7003367
66,0.7048093
67,0.7058824
68,0.7085346
69,0.7063492
70,0.7089202
71,0.7052469
72,0.70319635
73,0.7012012
74,0.6962963
75,0.7002924
76,0.7027417
77,0.7051282
78,0.70464134
79,0.70555556
80,0.70919067
81,0.7100271
82,0.7108434
83,0.712963
84,0.7150327
85,0.7131783
86,0.7126437
87,0.7108586
88,0.7078652
89,0.70864195
90,0.7106227
91,0.7125604
92,0.7144564
93,0.71631205
94,0.71695906
95,0.7199074
96,0.720504
97,0.7210884
98,0.72166103
99,0.7222222
100,0.71947193
101,0.71895427
102,0.7173678
103,0.7168803
104,0.71746033
105,0.7201258
106,0.72066456
107,0.72325104
108,0.72477067
109,0.7262626
110,0.7267267
111,0.72718257
112,0.726647
113,0.72709554
114,0.7256039
115,0.72605366
116,0.7245964
117,0.7222222
118,0.719888
119,0.7185185
120,0.7208448
121,0.7222222
122,0.72357726
123,0.7249104
124,0.7271111
125,0.7266314
126,0.7287839
127,0.7309028
128,0.7304048
129,0.7307692
130,0.7302799
131,0.7289562
132,0.7276525
133,0.7280265
134,0.727572
135,0.72875816
136,0.72911596
137,0.7310789
138,0.7322142
139,0.73253965
140,0.73364854
141,0.7331768
142,0.73426574
143,0.7353395
144,0.73716474
145,0.7366819
146,0.7346939
147,0.7342342
148,0.7322893
149,0.7318519
150,0.7336277
151,0.7346491
152,0.7356572
153,0.7352092
154,0.7362007
155,0.73575497
156,0.73673034
157,0.73699015
158,0.7372467
159,0.73680556
160,0.7363699
161,0.73525375
162,0.73619634
163,0.73644984
164,0.73670036
165,0.7382865
166,0.7398536
167,0.7407407
168,0.7416174
169,0.7424837
170,0.74333984
171,0.74483204
172,0.7450225
173,0.74457216
174,0.7447619
175,0.7455808
176,0.74639046
177,0.74531835
178,0.7454997
179,0.74382716
180,0.7452425
181,0.74603176
182,0.74741954
183,0.74698067
184,0.74834836
185,0.74850655
186,0.7486631
187,0.74940896
188,0.74897116
189,0.74795324
190,0.74752766
191,0.7476852
192,0.7472654
193,0.7457045
194,0.7458689
195,0.74716556
196,0.74844897
197,0.74971944
198,0.7504188
199,0.7505556
200,0.750691
201,0.7508251
202,0.7515052
203,0.751634
204,0.7512195
205,0.75134844
206,0.7520129
207,0.7505342
208,0.7496013
209,0.74867725
210,0.74986833
211,0.7510482
212,0.75169533
213,0.75233644
214,0.75348836
215,0.752572
216,0.75217617
217,0.75280327
218,0.7519026
219,0.75252527
220,0.75213677
221,0.7527528
222,0.7518685
223,0.75049603
224,0.7496296
225,0.7502458
226,0.7508566
227,0.751462
228,0.7525473
229,0.7531401
230,0.7532467
231,0.75431037
232,0.7539342
233,0.75403607
234,0.7527187
235,0.752354
236,0.7519925
237,0.7507003
238,0.74941885
239,0.75
240,0.7505763
241,0.7502296
242,0.7508002
243,0.75091076
244,0.7514739
245,0.7520325
246,0.7525866
247,0.7535842
248,0.75278896
249,0.75333333
250,0.7534307
251,0.7526455
252,0.7523057
253,0.75240594
254,0.7525054
255,0.75303817
256,0.7535668
257,0.75452197
258,0.75504076
259,0.7551282
260,0.755215
261,0.75445294
262,0.7549641
263,0.7546296
264,0.754717
265,0.75480366
266,0.7540574
267,0.75331676
268,0.75340766
269,0.75226337
270,0.7527675
271,0.7528595
272,0.75376475
273,0.75385237
274,0.75434345
275,0.7548309
276,0.7545126
277,0.7553957
278,0.7546794
279,0.75396824
280,0.7536576
281,0.75334907
282,0.75343543
283,0.75273865
284,0.75243664
285,0.7533023
286,0.75416183
287,0.75501543
288,0.7550942
289,0.75555557
290,0.7556319
291,0.75608826
292,0.7557831
293,0.7558579
294,0.75555557
295,0.7552553
296,0.75495696
297,0.7546607
298,0.75473803
299,0.7540741
300,0.7548911
